,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
307,2023,Senior Level,Full-time,Data Science,180000,USD,180000,US,On-Site,US,Medium
308,2023,Senior Level,Full-time,Data Analyst,142000,USD,142000,US,Full-Remote,US,Medium
309,2023,Senior Level,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,Medium
310,2023,Senior Level,Full-time,Top Level Management,198800,USD,198800,US,On-Site,US,Medium
311,2023,Senior Level,Full-time,Top Level Management,105200,USD,105200,US,On-Site,US,Medium
312,2023,Senior Level,Full-time,Data Analyst,125000,USD,125000,US,Full-Remote,US,Medium
313,2023,Senior Level,Full-time,Data Analyst,112000,USD,112000,US,Full-Remote,US,Medium
314,2023,Senior Level,Full-time,Data Science,210000,USD,210000,US,On-Site,US,Medium
315,2023,Senior Level,Full-time,Data Science,155000,USD,155000,US,On-Site,US,Medium
316,2023,Senior Level,Full-time,Top Level Management,115000,USD,115000,US,Full-Remote,US,Medium
317,2023,Senior Level,Full-time,Top Level Management,86000,USD,86000,US,Full-Remote,US,Medium
318,2023,Senior Level,Full-time,Data Science,165000,USD,165000,US,On-Site,US,Medium
319,2023,Senior Level,Full-time,Data Science,140000,USD,140000,US,On-Site,US,Medium
320,2023,Senior Level,Full-time,Data Analyst,139000,USD,139000,US,On-Site,US,Medium
321,2023,Senior Level,Full-time,Data Analyst,106000,USD,106000,US,On-Site,US,Medium
322,2023,Entry Level,Full-time,Data Analyst,55000,CAD,40663,CA,On-Site,CA,Large
323,2022,Senior Level,Full-time,Machine Learning,275000,USD,275000,CA,On-Site,CA,Small
324,2023,Senior Level,Freelancer,Machine Learning,50000,USD,50000,UA,Half-Remote,UA,Small
325,2023,Mid Level,Full-time,Machine Learning,280700,USD,280700,US,Full-Remote,US,Medium
326,2023,Mid Level,Full-time,Machine Learning,150450,USD,150450,US,Full-Remote,US,Medium
327,2023,Entry Level,Full-time,Data Science,70000,CAD,51753,CA,Full-Remote,CA,Large
328,2023,Senior Level,Full-time,Data Architecture,250500,USD,250500,US,On-Site,US,Medium
329,2023,Senior Level,Full-time,Data Architecture,159500,USD,159500,US,On-Site,US,Medium
330,2023,Senior Level,Full-time,Data Engineering,145000,USD,145000,US,On-Site,US,Medium
331,2023,Senior Level,Full-time,Data Engineering,115000,USD,115000,US,On-Site,US,Medium
332,2023,Senior Level,Full-time,Data Analyst,140000,USD,140000,US,On-Site,US,Medium
333,2023,Senior Level,Full-time,Data Analyst,120000,USD,120000,US,On-Site,US,Medium
334,2023,Entry Level,Full-time,Data Science,130001,USD,130001,US,Full-Remote,US,Medium
335,2023,Entry Level,Full-time,Data Science,71907,USD,71907,US,Full-Remote,US,Medium
336,2023,Mid Level,Full-time,Data Science,93918,USD,93918,US,Full-Remote,US,Medium
337,2023,Mid Level,Full-time,Data Science,51962,USD,51962,US,Full-Remote,US,Medium
338,2023,Senior Level,Full-time,Data Analyst,175000,USD,175000,CA,Full-Remote,CA,Medium
339,2023,Senior Level,Full-time,Data Analyst,135000,USD,135000,CA,Full-Remote,CA,Medium
340,2023,Entry Level,Full-time,Data Engineering,85000,USD,85000,US,On-Site,US,Medium
341,2023,Entry Level,Full-time,Data Engineering,65000,USD,65000,US,On-Site,US,Medium
342,2023,Senior Level,Full-time,Machine Learning,257000,USD,257000,US,On-Site,US,Medium
343,2023,Senior Level,Full-time,Machine Learning,147000,USD,147000,US,On-Site,US,Medium
344,2023,Senior Level,Full-time,Data Engineering,222000,USD,222000,US,Full-Remote,US,Medium
345,2023,Senior Level,Full-time,Data Engineering,175000,USD,175000,US,Full-Remote,US,Medium
346,2023,Senior Level,Full-time,Data Science,203000,USD,203000,US,Full-Remote,US,Medium
347,2023,Senior Level,Full-time,Data Science,133200,USD,133200,US,Full-Remote,US,Medium
348,2023,Entry Level,Full-time,Data Science,213660,USD,213660,US,On-Site,US,Large
349,2023,Entry Level,Full-time,Data Science,130760,USD,130760,US,On-Site,US,Large
350,2023,Senior Level,Full-time,Data Engineering,221000,USD,221000,US,On-Site,US,Medium
351,2023,Senior Level,Full-time,Data Engineering,147000,USD,147000,US,On-Site,US,Medium
352,2023,Senior Level,Full-time,Other,100000,USD,100000,US,On-Site,US,Medium
353,2023,Senior Level,Full-time,Other,80000,USD,80000,US,On-Site,US,Medium
354,2023,Senior Level,Full-time,Data Science,185900,USD,185900,US,On-Site,US,Medium
355,2023,Senior Level,Full-time,Data Science,129300,USD,129300,US,On-Site,US,Medium
356,2023,Senior Level,Full-time,Data Science,238000,USD,238000,US,Full-Remote,US,Medium
357,2023,Senior Level,Full-time,Data Science,156000,USD,156000,US,Full-Remote,US,Medium
358,2023,Senior Level,Full-time,Machine Learning,304000,USD,304000,US,Full-Remote,US,Medium
359,2023,Senior Level,Full-time,Machine Learning,199000,USD,199000,US,Full-Remote,US,Medium
360,2023,Mid Level,Full-time,Data Engineering,45000,EUR,48289,ES,Full-Remote,ES,Medium
361,2023,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,On-Site,US,Medium
362,2023,Senior Level,Full-time,Data Engineering,130000,USD,130000,US,On-Site,US,Medium
363,2023,Senior Level,Full-time,Data Science,140000,USD,140000,US,Full-Remote,US,Medium
364,2023,Senior Level,Full-time,Data Science,110000,USD,110000,US,Full-Remote,US,Medium
365,2023,Mid Level,Full-time,Data Analyst,90000,USD,90000,US,On-Site,US,Medium
366,2023,Mid Level,Full-time,Data Analyst,75000,USD,75000,US,On-Site,US,Medium
367,2023,Mid Level,Full-time,Data Science,161200,GBP,195895,GB,On-Site,GB,Medium
368,2023,Mid Level,Full-time,Data Science,84570,GBP,102772,GB,On-Site,GB,Medium
369,2023,Senior Level,Full-time,Data Engineering,240000,USD,240000,US,On-Site,US,Medium
370,2023,Senior Level,Full-time,Data Engineering,183600,USD,183600,US,On-Site,US,Medium
371,2023,Mid Level,Full-time,Other,130000,USD,130000,US,On-Site,US,Medium
372,2023,Mid Level,Full-time,Other,80000,USD,80000,US,On-Site,US,Medium
373,2023,Senior Level,Full-time,Data Engineering,250000,USD,250000,US,On-Site,US,Medium
374,2023,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,On-Site,US,Medium
375,2023,Senior Level,Full-time,Top Level Management,160000,USD,160000,US,Full-Remote,US,Medium
376,2023,Senior Level,Full-time,Top Level Management,120000,USD,120000,US,Full-Remote,US,Medium
377,2023,Senior Level,Full-time,Machine Learning,289076,USD,289076,US,On-Site,US,Medium
378,2023,Senior Level,Full-time,Machine Learning,202353,USD,202353,US,On-Site,US,Medium
379,2023,Senior Level,Full-time,Data Engineering,145000,USD,145000,US,On-Site,US,Medium
380,2023,Senior Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
381,2023,Senior Level,Full-time,Data Analyst,155000,USD,155000,US,On-Site,US,Medium
382,2023,Senior Level,Full-time,Data Analyst,106000,USD,106000,US,On-Site,US,Medium
383,2023,Senior Level,Full-time,Data Engineering,200000,USD,200000,US,On-Site,US,Medium
384,2023,Senior Level,Full-time,Data Engineering,160000,USD,160000,US,On-Site,US,Medium
385,2023,Senior Level,Full-time,Data Science,157750,USD,157750,US,Full-Remote,US,Medium
386,2023,Senior Level,Full-time,Data Science,104650,USD,104650,US,Full-Remote,US,Medium
387,2023,Mid Level,Full-time,Data Science,180000,USD,180000,US,Full-Remote,US,Medium
388,2023,Mid Level,Full-time,Data Science,140000,USD,140000,US,Full-Remote,US,Medium
389,2023,Executive Level,Full-time,Data Science,200000,USD,200000,US,On-Site,US,Medium
390,2023,Executive Level,Full-time,Data Science,145000,USD,145000,US,On-Site,US,Medium
391,2023,Mid Level,Full-time,Data Analyst,68000,USD,68000,US,On-Site,US,Large
392,2023,Entry Level,Full-time,Data Engineering,60000,USD,60000,US,Full-Remote,US,Medium
393,2023,Senior Level,Full-time,Data Science,45000,EUR,48289,ES,On-Site,ES,Medium
394,2023,Senior Level,Full-time,Data Science,36000,EUR,38631,ES,On-Site,ES,Medium
395,2023,Entry Level,Full-time,Data Engineering,85000,USD,85000,US,On-Site,US,Medium
396,2023,Entry Level,Full-time,Data Engineering,65000,USD,65000,US,On-Site,US,Medium
397,2023,Mid Level,Full-time,Data Engineering,125000,USD,125000,US,On-Site,US,Medium
398,2023,Mid Level,Full-time,Data Engineering,90000,USD,90000,US,On-Site,US,Medium
399,2023,Senior Level,Full-time,Data Analyst,105000,USD,105000,US,Full-Remote,US,Medium
400,2023,Senior Level,Full-time,Data Analyst,90000,USD,90000,US,Full-Remote,US,Medium
401,2023,Senior Level,Full-time,Data Analyst,179820,USD,179820,US,On-Site,US,Medium
402,2023,Senior Level,Full-time,Data Analyst,143860,USD,143860,US,On-Site,US,Medium
403,2023,Senior Level,Full-time,Data Analyst,135000,USD,135000,US,On-Site,US,Medium
404,2023,Senior Level,Full-time,Data Analyst,105500,USD,105500,US,On-Site,US,Medium
405,2023,Entry Level,Full-time,Data Science,155000,USD,155000,US,On-Site,US,Medium
406,2023,Entry Level,Full-time,Data Science,125000,USD,125000,US,On-Site,US,Medium
407,2023,Senior Level,Full-time,Machine Learning,241000,USD,241000,US,On-Site,US,Medium
408,2023,Senior Level,Full-time,Machine Learning,181000,USD,181000,US,On-Site,US,Medium
409,2023,Senior Level,Full-time,Data Science,252000,USD,252000,US,On-Site,US,Medium
410,2023,Senior Level,Full-time,Data Science,154000,USD,154000,US,On-Site,US,Medium
411,2023,Executive Level,Full-time,Data Architecture,180000,USD,180000,US,On-Site,US,Medium
412,2023,Executive Level,Full-time,Data Architecture,155000,USD,155000,US,On-Site,US,Medium
413,2023,Senior Level,Full-time,Data Science,191765,USD,191765,US,On-Site,US,Medium
414,2023,Senior Level,Full-time,Data Science,134236,USD,134236,US,On-Site,US,Medium
415,2023,Senior Level,Full-time,Data Science,175000,USD,175000,US,Full-Remote,US,Medium
416,2023,Senior Level,Full-time,Data Science,145000,USD,145000,US,Full-Remote,US,Medium
417,2023,Senior Level,Full-time,Data Science,237000,USD,237000,US,Full-Remote,US,Medium
418,2023,Senior Level,Full-time,Data Science,145000,USD,145000,US,Full-Remote,US,Medium
419,2023,Entry Level,Full-time,Data Science,155000,USD,155000,US,On-Site,US,Medium
420,2023,Entry Level,Full-time,Data Science,125000,USD,125000,US,On-Site,US,Medium
421,2023,Senior Level,Full-time,Data Analyst,80000,USD,80000,US,On-Site,US,Medium
422,2023,Senior Level,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,Medium
423,2023,Senior Level,Full-time,Data Engineering,146000,USD,146000,US,On-Site,US,Medium
424,2023,Senior Level,Full-time,Data Engineering,75000,USD,75000,US,On-Site,US,Medium
425,2023,Entry Level,Full-time,Data Analyst,64200,USD,64200,US,Full-Remote,US,Medium
426,2023,Entry Level,Full-time,Data Analyst,56100,USD,56100,US,Full-Remote,US,Medium
427,2023,Senior Level,Full-time,Machine Learning,170000,USD,170000,US,On-Site,US,Medium
428,2023,Senior Level,Full-time,Machine Learning,130000,USD,130000,US,On-Site,US,Medium
429,2023,Senior Level,Full-time,Data Analyst,208450,USD,208450,US,Full-Remote,US,Medium
430,2023,Senior Level,Full-time,Data Analyst,170550,USD,170550,US,Full-Remote,US,Medium
431,2023,Senior Level,Full-time,Machine Learning,125000,USD,125000,US,On-Site,US,Medium
432,2023,Senior Level,Full-time,Machine Learning,100000,USD,100000,US,On-Site,US,Medium
433,2023,Mid Level,Full-time,Top Level Management,135000,USD,135000,US,On-Site,US,Medium
434,2023,Mid Level,Full-time,Top Level Management,120000,USD,120000,US,On-Site,US,Medium
435,2023,Senior Level,Full-time,Data Science,200000,USD,200000,US,Full-Remote,US,Medium
436,2023,Senior Level,Full-time,Data Science,170000,USD,170000,US,Full-Remote,US,Medium
437,2023,Senior Level,Full-time,Data Science,171250,USD,171250,IE,On-Site,IE,Medium
438,2023,Senior Level,Full-time,Data Science,113750,USD,113750,IE,On-Site,IE,Medium
439,2023,Senior Level,Full-time,Data Science,222200,USD,222200,US,On-Site,US,Large
440,2023,Senior Level,Full-time,Data Science,136000,USD,136000,US,On-Site,US,Large
441,2023,Senior Level,Full-time,Data Science,260000,USD,260000,US,On-Site,US,Large
442,2023,Senior Level,Full-time,Data Science,136000,USD,136000,US,On-Site,US,Large
443,2023,Senior Level,Full-time,Data Analyst,153600,USD,153600,US,On-Site,US,Medium
444,2023,Senior Level,Full-time,Data Analyst,100500,USD,100500,US,On-Site,US,Medium
445,2023,Senior Level,Full-time,Data Science,205000,USD,205000,US,Full-Remote,US,Medium
446,2023,Senior Level,Full-time,Data Science,184000,USD,184000,US,Full-Remote,US,Medium
447,2023,Senior Level,Full-time,Machine Learning,115000,USD,115000,CA,Full-Remote,CA,Medium
448,2023,Senior Level,Full-time,Machine Learning,95000,USD,95000,CA,Full-Remote,CA,Medium
449,2023,Mid Level,Full-time,Data Analyst,182500,USD,182500,US,On-Site,US,Medium
450,2023,Mid Level,Full-time,Data Analyst,121500,USD,121500,US,On-Site,US,Medium
451,2023,Senior Level,Full-time,Data Engineering,203100,USD,203100,US,On-Site,US,Medium
452,2023,Senior Level,Full-time,Data Engineering,114500,USD,114500,US,On-Site,US,Medium
453,2023,Mid Level,Full-time,Data Analyst,60000,GBP,72914,GB,On-Site,GB,Medium
454,2023,Mid Level,Full-time,Data Analyst,45000,GBP,54685,GB,On-Site,GB,Medium
455,2023,Senior Level,Full-time,Data Engineering,252000,USD,252000,US,On-Site,US,Medium
456,2023,Senior Level,Full-time,Data Engineering,129000,USD,129000,US,On-Site,US,Medium
457,2023,Entry Level,Full-time,Data Engineering,92700,USD,92700,US,Full-Remote,US,Medium
458,2023,Entry Level,Full-time,Data Engineering,61800,USD,61800,US,Full-Remote,US,Medium
459,2023,Senior Level,Full-time,Data Engineering,160000,USD,160000,US,Full-Remote,US,Medium
460,2023,Senior Level,Full-time,Data Engineering,130000,USD,130000,US,Full-Remote,US,Medium
461,2023,Senior Level,Full-time,Data Science,258000,USD,258000,CA,On-Site,CA,Medium
462,2023,Senior Level,Full-time,Data Science,190000,USD,190000,CA,On-Site,CA,Medium
463,2023,Senior Level,Full-time,Data Science,170000,USD,170000,US,On-Site,US,Medium
464,2023,Senior Level,Full-time,Data Science,135000,USD,135000,US,On-Site,US,Medium
465,2023,Mid Level,Full-time,Data Architecture,167500,USD,167500,US,On-Site,US,Medium
466,2023,Mid Level,Full-time,Data Architecture,106500,USD,106500,US,On-Site,US,Medium
467,2023,Senior Level,Full-time,Data Science,195000,USD,195000,US,On-Site,US,Medium
468,2023,Senior Level,Full-time,Data Science,160000,USD,160000,US,On-Site,US,Medium
469,2023,Mid Level,Full-time,Data Engineering,146000,USD,146000,US,On-Site,US,Medium
470,2023,Mid Level,Full-time,Data Engineering,75000,USD,75000,US,On-Site,US,Medium
471,2022,Entry Level,Full-time,Data Engineering,57000,EUR,59888,NL,Full-Remote,NL,Large
472,2023,Executive Level,Full-time,Data Engineering,286000,USD,286000,US,Full-Remote,US,Medium
473,2023,Executive Level,Full-time,Data Engineering,207000,USD,207000,US,Full-Remote,US,Medium
474,2023,Senior Level,Full-time,Data Analyst,100000,USD,100000,US,Full-Remote,US,Medium
475,2023,Senior Level,Full-time,Data Analyst,80000,USD,80000,US,Full-Remote,US,Medium
476,2023,Senior Level,Full-time,Data Engineering,223250,USD,223250,US,On-Site,US,Medium
477,2023,Senior Level,Full-time,Data Engineering,178600,USD,178600,US,On-Site,US,Medium
478,2023,Executive Level,Full-time,Top Level Management,353200,USD,353200,US,On-Site,US,Medium
479,2023,Executive Level,Full-time,Top Level Management,249300,USD,249300,US,On-Site,US,Medium
480,2023,Mid Level,Full-time,Machine Learning,230000,USD,230000,US,On-Site,US,Medium
481,2023,Mid Level,Full-time,Machine Learning,220000,USD,220000,US,On-Site,US,Medium
482,2023,Senior Level,Full-time,Data Science,297300,USD,297300,US,Full-Remote,US,Medium
483,2023,Senior Level,Full-time,Data Science,198200,USD,198200,US,Full-Remote,US,Medium
484,2023,Mid Level,Full-time,Data Science,210000,USD,210000,US,Full-Remote,US,Medium
485,2023,Mid Level,Full-time,Data Science,151800,USD,151800,US,Full-Remote,US,Medium
486,2023,Senior Level,Full-time,Data Science,200000,USD,200000,US,Full-Remote,US,Medium
487,2023,Senior Level,Full-time,Data Science,170000,USD,170000,US,Full-Remote,US,Medium
488,2023,Senior Level,Full-time,Data Science,317070,USD,317070,US,On-Site,US,Medium
489,2023,Senior Level,Full-time,Data Science,170730,USD,170730,US,On-Site,US,Medium
490,2023,Senior Level,Full-time,Data Engineering,128000,USD,128000,US,On-Site,US,Medium
491,2023,Senior Level,Full-time,Data Engineering,81500,USD,81500,US,On-Site,US,Medium
492,2023,Entry Level,Full-time,Data Analyst,20000,EUR,21461,ES,On-Site,ES,Medium
493,2023,Senior Level,Full-time,Machine Learning,108000,USD,108000,UA,On-Site,UA,Medium
494,2023,Senior Level,Full-time,Machine Learning,60000,USD,60000,UA,On-Site,UA,Medium
495,2023,Mid Level,Full-time,Other,134000,USD,134000,US,Full-Remote,US,Medium
496,2023,Mid Level,Full-time,Other,124000,USD,124000,US,Full-Remote,US,Medium
497,2023,Senior Level,Full-time,Data Engineering,171250,USD,171250,US,On-Site,US,Medium
498,2023,Senior Level,Full-time,Data Engineering,113750,USD,113750,US,On-Site,US,Medium
499,2023,Senior Level,Full-time,Data Engineering,165000,USD,165000,US,On-Site,US,Medium
500,2023,Senior Level,Full-time,Data Engineering,132300,USD,132300,US,On-Site,US,Medium
501,2023,Senior Level,Full-time,Data Science,225000,USD,225000,US,On-Site,US,Medium
502,2023,Senior Level,Full-time,Data Science,175000,USD,175000,US,On-Site,US,Medium
503,2023,Senior Level,Full-time,Data Engineering,230000,USD,230000,US,On-Site,US,Medium
504,2023,Senior Level,Full-time,Data Engineering,124500,USD,124500,US,On-Site,US,Medium
505,2023,Senior Level,Full-time,Machine Learning,247500,USD,247500,US,On-Site,US,Medium
506,2023,Senior Level,Full-time,Machine Learning,172200,USD,172200,US,On-Site,US,Medium
507,2023,Senior Level,Full-time,Data Analyst,175000,USD,175000,US,On-Site,US,Medium
508,2023,Senior Level,Full-time,Data Analyst,145000,USD,145000,US,On-Site,US,Medium
509,2023,Senior Level,Full-time,Data Analyst,148700,USD,148700,US,On-Site,US,Medium
510,2023,Senior Level,Full-time,Data Analyst,125600,USD,125600,US,On-Site,US,Medium
511,2023,Senior Level,Full-time,Data Engineering,145000,USD,145000,US,On-Site,US,Medium
512,2023,Senior Level,Full-time,Data Engineering,115000,USD,115000,US,On-Site,US,Medium
513,2023,Senior Level,Full-time,Data Science,200000,USD,200000,US,On-Site,US,Medium
514,2023,Senior Level,Full-time,Data Science,150000,USD,150000,US,On-Site,US,Medium
